url,sSigla,precoMenor,precoMaior,id,nEN,nPT,sC,sT,sN,dN,pF,p1a,p1b,p1c,dt,iCO,iR,idE,idNC,iCMC,iT,sA,sP
https://www.ligapokemon.com.br/?view=cards/search&card=edid=754%20ed=ASC,ASC,11.90,49.90,8166.0,Mega Audino ex (#253/217),Mega Audino ex,C,,253,000000000000253,0.0,11.90,30.09,49.90,2026-01-30 16:29:29,0.0,15.0,754.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/754/697cf2a05e0e3-gplfm-hvkdj-9a3cbb1b17fb0c24b5f4da3defde2c8b.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=754%20ed=ASC,ASC,16.90,82.00,8037.0,Anthea & Concordia (#254/217),Amor e Paz,C,,254,000000000000254,0.0,16.90,23.31,82.00,2026-01-30 16:30:30,0.0,15.0,754.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/754/697cf2a1efe90-0j6x9-wvoza-9a3cbb1b17fb0c24b5f4da3defde2c8b.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=754%20ed=ASC,ASC,16.00,49.99,7231.0,Black Belt's Training (#255/217),Treino de Faixa Preta,C,,255,000000000000255,0.0,16.00,24.42,49.99,2026-01-30 16:31:31,0.0,15.0,754.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/754/697cf2a37e390-hcvdi-sivmz-9a3cbb1b17fb0c24b5f4da3defde2c8b.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=754%20ed=ASC,ASC,109.90,249.99,4997.0,Boss's Orders (#256/217),Ordem da Chefia,C,,256,000000000000256,0.0,109.90,150.20,249.99,2026-01-30 16:32:32,1.0,15.0,754.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/754/697cf2a5114a0-p3rqe-qcw53-9a3cbb1b17fb0c24b5f4da3defde2c8b.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=754%20ed=ASC,ASC,29.99,199.89,8036.0,Canari (#257/217),Canari,C,,257,000000000000257,0.0,29.99,56.65,199.89,2026-01-30 16:32:51,0.0,15.0,754.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/754/697cf2a6963ac-xkgwb-3ojys-9a3cbb1b17fb0c24b5f4da3defde2c8b.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=754%20ed=ASC,ASC,7.88,68.00,740.0,Cheren (#258/217),Cheren,C,,258,000000000000258,0.0,7.88,12.49,68.00,2026-01-30 16:33:50,0.0,15.0,754.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/754/697cf2a82b134-covjq-eqduf-9a3cbb1b17fb0c24b5f4da3defde2c8b.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=754%20ed=ASC,ASC,12.80,39.99,4659.0,Counter Gain (#259/217),Contra-ataque de Alcance,C,,259,000000000000259,0.0,12.80,18.76,39.99,2026-01-30 16:35:03,0.0,15.0,754.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/754/697cf2a9a758c-1kdrx-nmoej-9a3cbb1b17fb0c24b5f4da3defde2c8b.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=754%20ed=ASC,ASC,16.80,49.99,7082.0,Glass Trumpet (#260/217),Trompete de Vidro,C,,260,000000000000260,0.0,16.80,22.14,49.99,2026-01-30 16:36:06,0.0,15.0,754.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/754/697cf2ab32686-2m1z0-vu708-9a3cbb1b17fb0c24b5f4da3defde2c8b.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=754%20ed=ASC,ASC,21.00,170.00,7002.0,Jamming Tower (#261/217),Torre de Interfer&ecirc;ncia,C,,261,000000000000261,0.0,21.00,36.03,170.00,2026-01-30 16:36:53,0.0,15.0,754.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/754/697cf2acc2100-g8yda-3i56l-9a3cbb1b17fb0c24b5f4da3defde2c8b.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=754%20ed=ASC,ASC,18.99,69.90,7326.0,N's PP Up (#262/217),PP Up do N,C,,262,000000000000262,0.0,18.99,26.02,69.90,2026-01-30 16:37:50,0.0,15.0,754.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/754/697cf2ae55519-d7kv6-ztdyv-9a3cbb1b17fb0c24b5f4da3defde2c8b.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=754%20ed=ASC,ASC,15.00,79.90,7771.0,Team Rocket's Transceiver (#263/217),Transmissor da Equipe Rocket,C,,263,000000000000263,0.0,15.00,34.09,79.90,2026-01-30 16:38:46,0.0,15.0,754.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/754/697cf2afd41a2-n3219-lij0e-9a3cbb1b17fb0c24b5f4da3defde2c8b.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=754%20ed=ASC,ASC,105.00,199.99,750.0,Ultra Ball (#264/217),Ultra Bola,C,,264,000000000000264,0.0,105.00,139.91,199.99,2026-01-30 16:38:48,0.0,15.0,754.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/754/697cf2b166f00-i7n8k-x35wv-9a3cbb1b17fb0c24b5f4da3defde2c8b.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=754%20ed=ASC,ASC,55.00,255.00,8019.0,Mega Froslass ex (#265/217),Mega Froslass ex,W,,265,000000000000265,0.0,55.00,87.04,255.00,2026-01-30 16:38:49,0.0,24.0,754.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/754/697cf2b301014-hql2o-wl69y-9a3cbb1b17fb0c24b5f4da3defde2c8b.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=754%20ed=ASC,ASC,38.99,212.50,8023.0,Mega Eelektross ex (#266/217),Mega Eelektross ex,L,,266,000000000000266,0.0,38.99,89.28,212.50,2026-01-30 16:38:51,0.0,24.0,754.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/754/697cf2b49275b-ueinv-0n91x-9a3cbb1b17fb0c24b5f4da3defde2c8b.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=754%20ed=ASC,ASC,49.99,255.00,8003.0,Mega Diancie ex (#267/217),Mega Diancie ex,P,,267,000000000000267,0.0,49.99,105.14,255.00,2026-01-30 16:38:53,1.0,24.0,754.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/754/697cf2b62ea97-g813v-bromg-9a3cbb1b17fb0c24b5f4da3defde2c8b.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=754%20ed=ASC,ASC,38.49,149.99,8030.0,Mega Hawlucha ex (#268/217),Mega Hawlucha ex,F,,268,000000000000268,0.0,38.49,83.24,149.99,2026-01-30 16:38:54,0.0,24.0,754.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/754/697cf2b7cf31e-tv3a9-ij021-9a3cbb1b17fb0c24b5f4da3defde2c8b.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=754%20ed=ASC,ASC,99.90,599.90,8004.0,Mega Gengar ex (#269/217),Mega Gengar ex,D,,269,000000000000269,0.0,99.90,197.48,599.90,2026-01-30 16:38:56,1.0,24.0,754.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/754/697cf2b9637d2-utmb3-87vjs-9a3cbb1b17fb0c24b5f4da3defde2c8b.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=754%20ed=ASC,ASC,26.94,239.99,8032.0,Mega Scrafty ex (#270/217),Mega Scrafty ex,D,,270,000000000000270,0.0,26.94,40.57,239.99,2026-01-30 16:38:58,0.0,24.0,754.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/754/697cf2baec8b3-ylghc-fqok3-9a3cbb1b17fb0c24b5f4da3defde2c8b.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=754%20ed=ASC,ASC,119.00,499.90,8033.0,Mega Dragonite ex (#271/217),Mega Dragonite ex,O,,271,000000000000271,0.0,119.00,250.27,499.90,2026-01-30 16:38:59,0.0,24.0,754.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/754/697cf2bc86163-0x6bv-x270z-9a3cbb1b17fb0c24b5f4da3defde2c8b.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=754%20ed=ASC,ASC,348.99,699.99,8169.0,Mega Meganium ex (#272/217),Mega Meganium ex,G,,272,000000000000272,0.0,348.99,426.27,699.99,2026-01-30 16:39:01,0.0,18.0,754.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/754/697cf2be1de6e-ig2w4-drt9f-9a3cbb1b17fb0c24b5f4da3defde2c8b.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=754%20ed=ASC,ASC,194.80,799.99,8171.0,Mega Emboar ex (#273/217),Mega Emboar ex,R,,273,000000000000273,0.0,194.80,456.38,799.99,2026-01-30 16:39:02,0.0,18.0,754.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/754/697cf2bfa4098-pu8d9-yub5m-9a3cbb1b17fb0c24b5f4da3defde2c8b.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=754%20ed=ASC,ASC,498.89,849.99,8172.0,Mega Feraligatr ex (#274/217),Mega Feraligatr ex,W,,274,000000000000274,0.0,498.89,661.26,849.99,2026-01-30 16:39:04,0.0,18.0,754.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/754/697cf2c13eba6-wz6kg-aub10-9a3cbb1b17fb0c24b5f4da3defde2c8b.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=754%20ed=ASC,ASC,239.31,500.00,8019.0,Mega Froslass ex (#275/217),Mega Froslass ex,W,,275,000000000000275,0.0,239.31,294.76,500.00,2026-01-30 16:39:06,0.0,18.0,754.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/754/697cf2c2c0968-ti6ad-eycou-9a3cbb1b17fb0c24b5f4da3defde2c8b.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=754%20ed=ASC,ASC,1124.00,3879.90,6509.0,Pikachu ex (#276/217),Pikachu ex,L,,276,000000000000276,0.0,1124.00,1595.72,3879.90,2026-01-30 16:39:07,5.0,18.0,754.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/754/697cf2c461f09-cpqk2-jpg1w-9a3cbb1b17fb0c24b5f4da3defde2c8b.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=754%20ed=ASC,ASC,799.75,1850.00,6509.0,Pikachu ex (#277/217),Pikachu ex,L,,277,000000000000277,0.0,799.75,979.35,1850.00,2026-01-30 16:39:09,1.0,18.0,754.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/754/697cf2c5ea7fa-rv8ib-9guh2-9a3cbb1b17fb0c24b5f4da3defde2c8b.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=754%20ed=ASC,ASC,212.99,499.99,8023.0,Mega Eelektross ex (#278/217),Mega Eelektross ex,L,,278,000000000000278,0.0,212.99,290.11,499.99,2026-01-30 16:39:10,0.0,18.0,754.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/754/697cf2c783f9a-le5xj-3b41k-9a3cbb1b17fb0c24b5f4da3defde2c8b.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=754%20ed=ASC,ASC,182.40,655.00,7299.0,Iono's Bellibolt ex (#279/217),Bellibolt ex da Kissera,L,,279,000000000000279,0.0,182.40,253.97,655.00,2026-01-30 16:39:12,0.0,18.0,754.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/754/697cf2c91302b-hugpi-x0g2n-9a3cbb1b17fb0c24b5f4da3defde2c8b.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=754%20ed=ASC,ASC,449.90,1499.90,7302.0,Lillie's Clefairy ex (#280/217),Clefairy ex da L&iacute;lian,P,,280,000000000000280,0.0,449.90,548.39,1499.90,2026-01-30 16:39:13,0.0,18.0,754.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/754/697cf2ca9bacd-cuvj6-lra72-9a3cbb1b17fb0c24b5f4da3defde2c8b.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=754%20ed=ASC,ASC,785.99,1999.99,7586.0,Team Rocket's Mewtwo ex (#281/217),Mewtwo ex da Equipe Rocket,P,,281,000000000000281,0.0,785.99,1082.47,1999.99,2026-01-30 16:39:15,0.0,18.0,754.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/754/697cf2cc33c76-kxqif-ah5gi-9a3cbb1b17fb0c24b5f4da3defde2c8b.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=754%20ed=ASC,ASC,205.89,599.90,8003.0,Mega Diancie ex (#282/217),Mega Diancie ex,P,,282,000000000000282,0.0,205.89,311.90,599.90,2026-01-30 16:39:17,1.0,18.0,754.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/754/697cf2cdc0107-3a6g8-ioe5k-9a3cbb1b17fb0c24b5f4da3defde2c8b.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=754%20ed=ASC,ASC,212.90,809.99,8030.0,Mega Hawlucha ex (#283/217),Mega Hawlucha ex,F,,283,000000000000283,0.0,212.90,387.76,809.99,2026-01-30 16:39:18,0.0,18.0,754.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/754/697cf2cf5b3c3-ut0wj-ex1al-9a3cbb1b17fb0c24b5f4da3defde2c8b.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=754%20ed=ASC,ASC,1599.00,5335.00,8004.0,Mega Gengar ex (#284/217),Mega Gengar ex,D,,284,000000000000284,0.0,1599.00,1983.36,5335.00,2026-01-30 16:39:21,4.0,18.0,754.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/754/697cf2d0eccd2-a5opg-h5lnm-9a3cbb1b17fb0c24b5f4da3defde2c8b.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=754%20ed=ASC,ASC,329.90,649.99,8032.0,Mega Scrafty ex (#285/217),Mega Scrafty ex,D,,285,000000000000285,0.0,329.90,391.62,649.99,2026-01-30 16:39:22,0.0,18.0,754.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/754/697cf2d28cba4-t1has-fnezb-9a3cbb1b17fb0c24b5f4da3defde2c8b.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=754%20ed=ASC,ASC,523.70,1000.00,7312.0,N's Zoroark ex (#286/217),Zoroark ex do N,D,,286,000000000000286,0.0,523.70,787.32,1000.00,2026-01-30 16:39:24,0.0,18.0,754.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/754/697cf2d42721b-n73hl-137t9-9a3cbb1b17fb0c24b5f4da3defde2c8b.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=754%20ed=ASC,ASC,588.50,999.99,7565.0,Marnie's Grimmsnarl ex (#287/217),Grimmsnarl ex da Marine,D,,287,000000000000287,0.0,588.50,733.32,999.99,2026-01-30 16:39:25,0.0,18.0,754.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/754/697cf2d5a7751-npzcx-xe8z6-9a3cbb1b17fb0c24b5f4da3defde2c8b.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=754%20ed=ASC,ASC,562.49,1100.00,7040.0,Fezandipiti ex (#288/217),Fezandipiti ex,D,,288,000000000000288,0.0,562.49,705.25,1100.00,2026-01-30 16:39:27,0.0,18.0,754.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/754/697cf2d7679cd-t40a1-q4top-9a3cbb1b17fb0c24b5f4da3defde2c8b.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=754%20ed=ASC,ASC,374.98,1000.00,7574.0,Steven's Metagross ex (#289/217),Metagross ex do Steven,M,,289,000000000000289,0.0,374.98,525.23,1000.00,2026-01-30 16:39:28,0.0,18.0,754.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/754/697cf2d8f058f-r35gw-fp2b6-9a3cbb1b17fb0c24b5f4da3defde2c8b.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=754%20ed=ASC,ASC,1008.00,2149.90,8033.0,Mega Dragonite ex (#290/217),Mega Dragonite ex,O,,290,000000000000290,0.0,1008.00,1447.48,2149.90,2026-01-30 16:39:30,0.0,18.0,754.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/754/697cf2da92601-b638l-6fp83-9a3cbb1b17fb0c24b5f4da3defde2c8b.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=754%20ed=ASC,ASC,198.99,499.99,8036.0,Canari (#291/217),Canari,C,,291,000000000000291,0.0,198.99,276.50,499.99,2026-01-30 16:39:32,1.0,18.0,754.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/754/697cf918ed15c-hpsqj-nzd3v-9a3cbb1b17fb0c24b5f4da3defde2c8b.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=754%20ed=ASC,ASC,154.78,499.90,7331.0,Iris's Fighting Spirit (#292/217),Esp&iacute;rito de Luta da Iris,C,,292,000000000000292,0.0,154.78,296.56,499.90,2026-01-30 16:39:33,0.0,18.0,754.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/754/697cf91a84ea6-gkwl6-f5dtn-9a3cbb1b17fb0c24b5f4da3defde2c8b.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=754%20ed=ASC,ASC,58.90,249.99,7109.0,Surfer (#293/217),Surfista,C,,293,000000000000293,0.0,58.90,96.54,249.99,2026-01-30 16:39:35,0.0,18.0,754.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/754/697cf2df9b4d3-4khme-ymn41-9a3cbb1b17fb0c24b5f4da3defde2c8b.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=754%20ed=ASC,ASC,969.90,3199.99,8165.0,Mega Charizard Y ex (#294/217),Mega Charizard Y ex,R,,294,000000000000294,0.0,969.90,1713.80,3199.99,2026-01-30 16:39:36,0.0,8.0,754.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/754/697cf2e13601d-pzxvo-irhcg-9a3cbb1b17fb0c24b5f4da3defde2c8b.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=754%20ed=ASC,ASC,1089.90,2599.00,8033.0,Mega Dragonite ex (#295/217),Mega Dragonite ex,O,,295,000000000000295,0.0,1089.90,1465.85,2599.00,2026-01-30 16:39:38,0.0,8.0,754.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/754/697cf2e2bc4a2-r0n51-stj0k-9a3cbb1b17fb0c24b5f4da3defde2c8b.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=738%20ed=PFL,PFL,0.05,2.50,849.0,Oddish (#001/094),Oddish,G,,001,000000000000001,0.0,0.05,0.81,2.50,2025-11-24 16:20:29,0.0,1.0,738.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/738/69163c399a033-plrix-d4v5z-6386cdd1635c69bcd3f1e8f5ea9c84f1.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=738%20ed=PFL,PFL,0.07,2.50,842.0,Gloom (#002/094),Gloom,G,,002,000000000000002,0.0,0.07,0.57,2.50,2025-11-24 16:20:31,0.0,1.0,738.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/738/69163c3b6a5f5-w1ade-87vt3-6386cdd1635c69bcd3f1e8f5ea9c84f1.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=738%20ed=PFL,PFL,0.20,6.00,841.0,Vileplume (#003/094),Vileplume,G,,003,000000000000003,0.0,0.20,1.14,6.00,2025-11-24 16:20:33,0.0,3.0,738.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/738/69163c3d47267-x4ijm-12vgq-6386cdd1635c69bcd3f1e8f5ea9c84f1.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=738%20ed=PFL,PFL,2.29,14.99,7961.0,Mega Heracross ex (#004/094),Mega Heracross ex,G,,004,000000000000004,0.0,2.29,9.11,14.99,2025-11-24 16:20:34,0.0,20.0,738.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/738/69163c3f00a0d-7qk56-4esmx-6386cdd1635c69bcd3f1e8f5ea9c84f1.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=738%20ed=PFL,PFL,0.10,2.50,327.0,Lotad (#005/094),Lotad,G,,005,000000000000005,0.0,0.10,0.56,2.50,2025-11-24 16:20:36,0.0,1.0,738.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/738/69163c40cd54d-5e8ks-izexm-6386cdd1635c69bcd3f1e8f5ea9c84f1.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=738%20ed=PFL,PFL,0.08,2.50,292.0,Lombre (#006/094),Lombre,G,,006,000000000000006,0.0,0.08,0.84,2.50,2025-11-24 16:20:38,0.0,1.0,738.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/738/69163c428c7b9-duyw9-kqtjc-6386cdd1635c69bcd3f1e8f5ea9c84f1.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=738%20ed=PFL,PFL,0.13,4.00,258.0,Ludicolo (#007/094),Ludicolo,G,,007,000000000000007,0.0,0.13,0.71,4.00,2025-11-24 16:20:40,0.0,2.0,738.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/738/69163c44668e4-jf1sb-czdpm-6386cdd1635c69bcd3f1e8f5ea9c84f1.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=738%20ed=PFL,PFL,0.17,6.00,32.0,Genesect (#008/094),Genesect,G,,008,000000000000008,0.0,0.17,1.58,6.00,2025-11-24 16:20:41,0.0,3.0,738.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/738/69163c4620a9c-jugmi-rfcku-6386cdd1635c69bcd3f1e8f5ea9c84f1.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=738%20ed=PFL,PFL,0.07,2.50,6384.0,Nymble (#009/094),Nymble,G,,009,000000000000009,0.0,0.07,0.72,2.50,2025-11-24 16:20:43,0.0,1.0,738.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/738/69163c47d28bf-fraxd-v4b0y-6386cdd1635c69bcd3f1e8f5ea9c84f1.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=738%20ed=PFL,PFL,0.10,2.50,6385.0,Lokix (#010/094),Lokix,G,,010,000000000000010,0.0,0.10,0.54,2.50,2025-11-24 16:20:45,0.0,2.0,738.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/738/69163c49a9c67-f1o5i-jvnou-6386cdd1635c69bcd3f1e8f5ea9c84f1.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=738%20ed=PFL,PFL,0.10,5.99,33.0,Charmander (#011/094),Charmander,R,,011,000000000000011,0.0,0.10,1.35,5.99,2025-11-24 16:20:46,0.0,1.0,738.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/738/69163c4b65404-m3e0j-0a3q1-6386cdd1635c69bcd3f1e8f5ea9c84f1.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=738%20ed=PFL,PFL,0.07,5.99,34.0,Charmeleon (#012/094),Charmeleon,R,,012,000000000000012,0.0,0.07,1.40,5.99,2025-11-24 16:20:48,0.0,1.0,738.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/738/69163c4d2d2a7-do9xv-936m4-6386cdd1635c69bcd3f1e8f5ea9c84f1.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=738%20ed=PFL,PFL,9.90,65.00,7930.0,Mega Charizard X ex (#013/094),Mega Charizard X ex,R,,013,000000000000013,0.0,9.90,33.26,65.00,2025-11-24 16:20:50,0.0,20.0,738.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/738/69163c4edcf8d-m4cgz-qes8v-6386cdd1635c69bcd3f1e8f5ea9c84f1.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=738%20ed=PFL,PFL,0.16,6.90,38.0,Moltres (#014/094),Moltres,R,,014,000000000000014,0.0,0.16,1.30,6.90,2025-11-24 16:20:51,0.0,3.0,738.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/738/69163c50829f7-kh0aq-g2jfk-6386cdd1635c69bcd3f1e8f5ea9c84f1.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=738%20ed=PFL,PFL,0.10,2.90,983.0,Darumaka (#015/094),Darumaka,R,,015,000000000000015,0.0,0.10,0.64,2.90,2025-11-24 16:20:53,0.0,1.0,738.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/738/69163c53306a9-8nly0-eny9k-6386cdd1635c69bcd3f1e8f5ea9c84f1.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=738%20ed=PFL,PFL,0.07,3.00,1419.0,Darmanitan (#016/094),Darmanitan,R,,016,000000000000016,0.0,0.07,0.67,3.00,2025-11-24 16:20:55,0.0,2.0,738.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/738/69163c55337e2-sui9q-v9et5-6386cdd1635c69bcd3f1e8f5ea9c84f1.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=738%20ed=PFL,PFL,0.15,6.00,44.0,Reshiram (#017/094),Reshiram,R,,017,000000000000017,0.0,0.15,1.15,6.00,2025-11-24 16:20:57,0.0,3.0,738.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/738/69163c5733ee0-mk84a-c0rai-6386cdd1635c69bcd3f1e8f5ea9c84f1.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=738%20ed=PFL,PFL,3.33,30.52,7962.0,Oricorio ex (#018/094),Oricorio ex,R,,018,000000000000018,0.0,3.33,9.35,30.52,2025-11-24 16:20:59,0.0,20.0,738.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/738/69163c5939bfa-ide69-0c6nt-6386cdd1635c69bcd3f1e8f5ea9c84f1.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=738%20ed=PFL,PFL,0.07,2.90,6294.0,Charcadet (#019/094),Charcadet,R,,019,000000000000019,0.0,0.07,0.66,2.90,2025-11-24 16:21:01,0.0,1.0,738.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/738/69163c5b4726a-goazt-f2wes-6386cdd1635c69bcd3f1e8f5ea9c84f1.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=738%20ed=PFL,PFL,0.12,4.90,6460.0,Ceruledge (#020/094),Ceruledge,R,,020,000000000000020,0.0,0.12,0.79,4.90,2025-11-24 16:21:03,0.0,2.0,738.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/738/69163c5d3a5a8-u1f4q-1wcg6-6386cdd1635c69bcd3f1e8f5ea9c84f1.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=738%20ed=PFL,PFL,0.07,2.50,526.0,Seel (#021/094),Seel,W,,021,000000000000021,0.0,0.07,0.63,2.50,2025-11-24 16:21:04,0.0,1.0,738.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/738/69163c5f39e0d-fbljt-o5vcr-6386cdd1635c69bcd3f1e8f5ea9c84f1.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=738%20ed=PFL,PFL,0.10,2.50,516.0,Dewgong (#022/094),Dewgong,W,,022,000000000000022,0.0,0.10,0.64,2.50,2025-11-24 16:21:06,0.0,1.0,738.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/738/69163c66468dc-d6xst-1q48r-6386cdd1635c69bcd3f1e8f5ea9c84f1.jpg
https://www.ligapokemon.com.br/?view=cards/search&card=edid=738%20ed=PFL,PFL,0.07,2.50,498.0,Swinub (#023/094),Swinub,W,,023,000000000000023,0.0,0.07,0.67,2.50,2025-11-24 16:21:08,0.0,1.0,738.0,0.0,,,,//arquivos/in/pokemon_bkp/cd/738/69163c749e6cd-rfkzg-m4ifa-6386cdd1635c69bcd3f1e8f5ea9c84f1.jpg
